ID,isHappy
5795,1
5796,0
5797,1
5798,0
5799,1
5800,1
5801,0
5802,0
5803,1
5804,1
5805,0
5806,1
5807,1
5808,1
5809,1
5810,1
5811,0
5812,0
5813,1
5814,1
5815,1
5816,1
5817,1
5818,0
5819,1
5820,1
5821,1
5822,1
5823,1
5824,0
5825,0
5826,1
5827,1
5828,1
5829,0
5830,0
5831,1
5832,1
5833,1
5834,1
5835,1
5836,1
5837,1
5838,1
5839,1
5840,0
5841,0
5842,0
5843,1
5844,0
5845,1
5846,1
5847,1
5848,1
5849,1
5850,0
5851,1
5852,0
5853,0
5854,0
5855,1
5856,1
5857,1
5858,1
5859,1
5860,1
5861,0
5862,0
5863,0
5864,1
5865,1
5866,1
5867,0
5868,0
5869,0
5870,0
5871,1
5872,1
5873,1
5874,1
5875,1
5876,0
5877,0
5878,0
5879,1
5880,0
5881,0
5882,0
5883,1
5884,0
5885,1
5886,1
5887,1
5888,1
5889,1
5890,1
5891,0
5892,0
5893,0
5894,0
5895,1
5896,1
5897,1
5898,1
5899,0
5900,0
5901,0
5902,0
5903,1
5904,0
5905,0
5906,1
5907,0
5908,1
5909,0
5910,1
5911,1
5912,1
5913,0
5914,1
5915,1
5916,0
5917,0
5918,1
5919,0
5920,1
5921,1
5922,1
5923,0
5924,1
5925,0
5926,0
5927,0
5928,0
5929,1
5930,0
5931,0
5932,1
5933,0
5934,1
5935,0
5936,1
5937,0
5938,0
5939,1
5940,1
5941,1
5942,1
5943,1
5944,1
5945,1
5946,1
5947,0
5948,1
5949,0
5950,1
5951,1
5952,1
5953,1
5954,1
5955,1
5956,1
5957,1
5958,1
5959,0
5960,1
5961,0
5962,1
5963,0
5964,1
5965,0
5966,0
5967,1
5968,1
5969,1
5970,0
5971,1
5972,1
5973,1
5974,1
5975,0
5976,0
5977,1
5978,1
5979,0
5980,1
5981,1
5982,1
5983,0
5984,1
5985,0
5986,1
5987,0
5988,0
5989,0
5990,1
5991,1
5992,0
5993,1
5994,0
5995,1
5996,0
5997,0
5998,1
5999,1
6000,0
6001,1
6002,1
6003,1
6004,1
6005,0
6006,0
6007,1
6008,1
6009,1
6010,0
6011,0
6012,1
6013,1
6014,0
6015,1
6016,0
6017,0
6018,0
6019,0
6020,0
6021,1
6022,1
6023,1
6024,1
6025,0
6026,0
6027,1
6028,1
6029,1
6030,1
6031,0
6032,1
6033,1
6034,1
6035,1
6036,1
6037,1
6038,1
6039,0
6040,1
6041,1
6042,1
6043,1
6044,1
6045,1
6046,1
6047,1
6048,0
6049,0
6050,0
6051,0
6052,1
6053,1
6054,1
6055,0
6056,1
6057,0
6058,1
6059,0
6060,1
6061,0
6062,1
6063,1
6064,0
6065,1
6066,1
6067,1
6068,0
6069,0
6070,0
6071,0
6072,0
6073,1
6074,0
6075,1
6076,0
6077,1
6078,1
6079,1
6080,1
6081,1
6082,1
6083,0
6084,0
6085,0
6086,0
6087,0
6088,1
6089,0
6090,1
6091,1
6092,1
6093,1
6094,1
6095,0
6096,1
6097,1
6098,0
6099,1
6100,1
6101,1
6102,0
6103,0
6104,0
6105,1
6106,1
6107,0
6108,1
6109,0
6110,0
6111,0
6112,0
6113,0
6114,0
6115,0
6116,1
6117,0
6118,1
6119,1
6120,1
6121,1
6122,1
6123,1
6124,1
6125,1
6126,1
6127,0
6128,1
6129,1
6130,0
6131,1
6132,1
6133,1
6134,1
6135,0
6136,1
6137,0
6138,1
6139,0
6140,1
6141,1
6142,0
6143,1
6144,0
6145,0
6146,0
6147,0
6148,1
6149,1
6150,1
6151,1
6152,1
6153,1
6154,0
6155,0
6156,1
6157,0
6158,1
6159,1
6160,0
6161,0
6162,0
6163,1
6164,0
6165,0
6166,1
6167,1
6168,1
6169,0
6170,1
6171,1
6172,1
6173,0
6174,1
6175,0
6176,1
6177,1
6178,1
6179,1
6180,1
6181,0
6182,0
6183,1
6184,1
6185,1
6186,1
6187,1
6188,1
6189,1
6190,1
6191,0
6192,0
6193,1
6194,1
6195,1
6196,1
6197,0
6198,1
6199,0
6200,0
6201,1
6202,0
6203,0
6204,0
6205,1
6206,1
6207,0
6208,0
6209,0
6210,0
6211,0
6212,0
6213,1
6214,1
6215,0
6216,1
6217,1
6218,0
6219,1
6220,0
6221,0
6222,0
6223,1
6224,0
6225,1
6226,1
6227,1
6228,0
6229,0
6230,1
6231,0
6232,1
6233,0
6234,1
6235,1
6236,1
6237,1
6238,0
6239,0
6240,0
6241,0
6242,1
6243,1
6244,1
6245,1
6246,0
6247,0
6248,0
6249,0
6250,1
6251,1
6252,0
6253,1
6254,1
6255,1
6256,1
6257,1
6258,1
6259,1
6260,1
6261,1
6262,1
6263,0
6264,1
6265,1
6266,1
6267,0
6268,1
6269,0
6270,1
6271,0
6272,1
6273,1
6274,1
6275,1
6276,1
6277,1
6278,1
6279,1
6280,1
6281,0
6282,0
6283,1
6284,1
6285,1
6286,1
6287,1
6288,1
6289,1
6290,0
6291,0
6292,0
6293,0
6294,1
6295,1
6296,0
6297,0
6298,0
6299,0
6300,1
6301,1
6302,1
6303,1
6304,1
6305,1
6306,1
6307,0
6308,1
6309,1
6310,1
6311,1
6312,1
6313,0
6314,0
6315,0
6316,1
6317,1
6318,1
6319,0
6320,1
6321,1
6322,0
6323,0
6324,1
6325,0
6326,0
6327,1
6328,0
6329,1
6330,0
6331,1
6332,1
6333,0
6334,1
6335,1
6336,1
6337,1
6338,1
6339,1
6340,1
6341,0
6342,1
6343,1
6344,0
6345,0
6346,1
6347,1
6348,1
6349,1
6350,1
6351,0
6352,1
6353,1
6354,1
6355,1
6356,1
6357,0
6358,0
6359,0
6360,0
6361,1
6362,0
6363,1
6364,1
6365,0
6366,0
6367,0
6368,0
6369,0
6370,1
6371,0
6372,1
6373,0
6374,1
6375,1
6376,1
6377,0
6378,1
6379,0
6380,0
6381,1
6382,1
6383,1
6384,1
6385,0
6386,0
6387,1
6388,1
6389,0
6390,1
6391,0
6392,0
6393,1
6394,1
6395,1
6396,1
6397,1
6398,1
6399,1
6400,1
6401,0
6402,0
6403,1
6404,0
6405,0
6406,1
6407,1
6408,0
6409,1
6410,1
6411,1
6412,1
6413,0
6414,1
6415,0
6416,0
6417,1
6418,0
6419,1
6420,1
6421,0
6422,1
6423,1
6424,1
6425,1
6426,1
6427,1
6428,0
6429,0
6430,1
6431,0
6432,0
6433,1
6434,1
6435,1
6436,0
6437,1
6438,0
6439,0
6440,1
6441,1
6442,1
6443,1
6444,1
6445,1
6446,1
6447,1
6448,1
6449,1
6450,1
6451,1
6452,0
6453,1
6454,0
6455,1
6456,0
6457,1
6458,1
6459,1
6460,1
6461,1
6462,1
6463,1
6464,0
6465,0
6466,1
6467,1
6468,0
6469,1
6470,0
6471,1
6472,1
6473,0
6474,1
6475,1
6476,1
6477,0
6478,1
6479,0
6480,1
6481,0
6482,1
6483,1
6484,0
6485,1
6486,1
6487,1
6488,0
6489,0
6490,0
6491,1
6492,1
6493,1
6494,1
6495,0
6496,1
6497,1
6498,1
6499,1
6500,0
6501,1
6502,1
6503,0
6504,1
6505,1
6506,1
6507,1
6508,1
6509,0
6510,1
6511,1
6512,0
6513,0
6514,0
6515,1
6516,1
6517,1
6518,1
6519,1
6520,1
6521,1
6522,0
6523,0
6524,1
6525,1
6526,1
6527,1
6528,0
6529,1
6530,1
6531,0
6532,1
6533,0
6534,1
6535,1
6536,1
6537,0
6538,1
6539,1
6540,0
6541,0
6542,1
6543,1
6544,0
6545,0
6546,1
6547,0
6548,0
6549,1
6550,0
6551,1
6552,1
6553,1
6554,1
6555,0
6556,1
6557,1
6558,1
6559,1
6560,0
6561,0
6562,0
6563,1
6564,1
6565,1
6566,0
6567,1
6568,0
6569,0
6570,0
6571,1
6572,0
6573,1
6574,1
6575,1
6576,0
6577,1
6578,0
6579,1
6580,1
6581,1
6582,1
6583,0
6584,1
6585,1
6586,1
6587,0
6588,0
6589,1
6590,1
6591,1
6592,1
6593,1
6594,1
6595,0
6596,1
6597,1
6598,0
6599,0
6600,1
6601,0
6602,0
6603,1
6604,1
6605,0
6606,0
6607,1
6608,0
6609,1
6610,1
6611,1
6612,1
6613,1
6614,1
6615,1
6616,0
6617,1
6618,1
6619,1
6620,1
6621,1
6622,0
6623,0
6624,1
6625,1
6626,1
6627,0
6628,0
6629,1
6630,1
6631,0
6632,0
6633,1
6634,1
6635,1
6636,0
6637,0
6638,1
6639,1
6640,0
6641,1
6642,0
6643,0
6644,1
6645,1
6646,1
6647,1
6648,1
6649,1
6650,0
6651,0
6652,1
6653,1
6654,0
6655,0
6656,0
6657,1
6658,1
6659,1
6660,0
6661,1
6662,0
6663,1
6664,1
6665,1
6666,1
6667,1
6668,1
6669,1
6670,0
6671,0
6672,1
6673,0
6674,1
6675,0
6676,0
6677,1
6678,0
6679,1
6680,0
6681,1
6682,1
6683,0
6684,1
6685,1
6686,0
6687,0
6688,0
6689,1
6690,0
6691,0
6692,1
6693,1
6694,1
6695,1
6696,0
6697,1
6698,1
6699,1
6700,1
6701,0
6702,1
6703,0
6704,0
6705,1
6706,1
6707,1
6708,0
6709,0
6710,1
6711,0
6712,0
6713,1
6714,1
6715,0
6716,1
6717,0
6718,1
6719,1
6720,1
6721,0
6722,0
6723,1
6724,0
6725,1
6726,0
6727,1
6728,0
6729,0
6730,1
6731,0
6732,1
6733,0
6734,1
6735,0
6736,1
6737,1
6738,1
6739,1
6740,1
6741,1
6742,0
6743,1
6744,1
6745,1
6746,1
6747,0
6748,1
6749,1
6750,1
6751,1
6752,0
6753,1
6754,1
6755,1
6756,1
6757,0
6758,1
6759,0
6760,1
6761,1
6762,0
6763,1
6764,1
6765,1
6766,0
6767,0
6768,0
6769,1
6770,0
6771,1
6772,1
6773,0
6774,1
6775,1
6776,0
6777,0
6778,1
6779,1
6780,1
6781,0
6782,1
6783,1
6784,1
6785,0
6786,0
6787,1
6788,0
6789,1
6790,1
6791,0
6792,1
6793,1
6794,1
6795,1
6796,1
6797,1
6798,0
6799,0
6800,0
6801,0
6802,0
6803,1
6804,1
6805,0
6806,0
6807,1
6808,1
6809,1
6810,0
6811,1
6812,1
6813,0
6814,1
6815,0
6816,0
6817,0
6818,1
6819,1
6820,1
6821,0
6822,0
6823,1
6824,1
6825,0
6826,0
6827,0
6828,1
6829,1
6830,1
6831,1
6832,0
6833,1
6834,1
6835,1
6836,1
6837,0
6838,0
6839,1
6840,0
6841,0
6842,1
6843,1
6844,1
6845,1
6846,0
6847,0
6848,0
6849,0
6850,1
6851,1
6852,1
6853,1
6854,0
6855,1
6856,0
6857,1
6858,1
6859,1
6860,1
6861,1
6862,1
6863,1
6864,1
6865,1
6866,1
6867,0
6868,1
6869,1
6870,1
6871,1
6872,1
6873,1
6874,1
6875,1
6876,0
6877,0
6878,0
6879,0
6880,0
6881,1
6882,0
6883,0
6884,1
6885,1
6886,1
6887,1
6888,1
6889,0
6890,1
6891,1
6892,0
6893,1
6894,1
6895,0
6896,1
6897,0
6898,0
6899,1
6900,1
6901,1
6902,0
6903,1
6904,0
6905,1
6906,1
6907,1
6908,0
6909,1
6910,1
6911,1
6912,1
6913,0
6914,1
6915,0
6916,1
6917,1
6918,1
6919,0
6920,0
6921,1
6922,1
6923,1
6924,0
6925,0
6926,0
6927,1
6928,0
6929,0
6930,1
6931,0
6932,1
6933,1
6934,1
6935,1
6936,0
6937,1
6938,1
6939,0
6940,1
6941,0
6942,1
6943,0
6944,0
6945,1
6946,1
6947,0
6948,1
6949,1
6950,1
6951,1
6952,0
6953,1
6954,1
6955,1
6956,0
6957,1
6958,1
6959,1
6960,0
6961,1
6962,1
6963,0
6964,1
6965,0
6966,0
6967,0
6968,1
6969,0
6970,1
6971,1
6972,1
6973,1
6974,1
6975,0
6976,0
6977,0
6978,1
6979,1
6980,0
6981,1
6982,0
6983,1
6984,0
6985,0
6986,0
6987,1
6988,1
6989,1
6990,1
6991,0
6992,0
6993,1
6994,1
6995,1
6996,0
6997,1
6998,1
6999,1
7000,1
7001,1
7002,1
7003,1
7004,0
7005,0
7006,1
7007,1
7008,1
7009,0
7010,0
7011,1
7012,1
7013,1
7014,0
7015,0
7016,1
7017,0
7018,0
7019,1
7020,1
7021,1
7022,1
7023,1
7024,0
7025,0
7026,0
7027,1
7028,0
7029,1
7030,1
7031,1
7032,1
7033,0
7034,0
7035,0
7036,0
7037,1
7038,1
7039,0
7040,1
7041,1
7042,0
7043,1
7044,0
7045,0
7046,0
7047,0
7048,1
7049,1
7050,0
7051,1
7052,1
7053,0
7054,1
7055,1
7056,0
7057,0
7058,1
7059,0
7060,0
7061,0
7062,0
7063,1
7064,1
7065,0
7066,1
7067,1
7068,1
7069,1
7070,0
7071,0
7072,0
7073,1
7074,1
7075,1
7076,0
7077,0
7078,1
7079,0
7080,0
7081,0
7082,1
7083,1
7084,1
7085,1
7086,0
7087,1
7088,1
7089,1
7090,0
7091,0
7092,1
7093,0
7094,1
7095,1
7096,1
7097,0
7098,0
7099,0
7100,1
7101,1
7102,1
7103,1
7104,1
7105,1
7106,0
7107,1
7108,1
7109,1
7110,0
7111,0
7112,1
7113,1
7114,1
7115,1
7116,1
7117,1
7118,1
7119,1
7120,1
7121,0
7122,1
7123,1
7124,1
7125,0
7126,1
7127,1
7128,0
7129,0
7130,1
7131,0
7132,0
7133,1
7134,1
7135,0
7136,1
7137,1
7138,1
7139,0
7140,1
7141,1
7142,1
7143,0
7144,0
7145,0
7146,1
7147,0
7148,0
7149,1
7150,0
7151,0
7152,1
7153,1
7154,1
7155,1
7156,1
7157,0
7158,0
7159,0
7160,0
7161,1
7162,1
7163,0
7164,1
7165,1
7166,1
7167,1
7168,0
7169,0
7170,0
7171,0
7172,0
7173,1
7174,1
7175,1
7176,0
7177,0
7178,1
7179,1
7180,1
7181,0
7182,1
7183,0
7184,0
7185,0
7186,0
7187,0
7188,0
7189,1
7190,0
7191,1
7192,1
7193,0
7194,0
7195,1
7196,1
7197,1
7198,1
7199,1
7200,0
7201,1
7202,0
7203,1
7204,0
7205,1
7206,1
7207,1
7208,0
7209,1
7210,0
7211,0
7212,0
7213,0
7214,1
7215,1
7216,1
7217,0
7218,0
7219,1
7220,0
7221,0
7222,0
7223,0
7224,0
7225,1
7226,0
7227,0
7228,0
7229,1
7230,0
7231,1
7232,1
7233,0
7234,1
7235,1
7236,0
7237,1
7238,0
7239,1
7240,1
7241,1
7242,0
7243,0
7244,0
7245,1
7246,1
7247,1
7248,0
7249,0
7250,0
7251,0
7252,0
7253,0
7254,1
7255,1
7256,0
7257,1
7258,0
7259,1
7260,1
7261,1
7262,1
7263,0
7264,1
7265,1
7266,1
7267,1
7268,0
7269,1
7270,0
7271,1
7272,1
7273,1
7274,1
7275,0
7276,1
7277,0
7278,0
7279,0
7280,0
7281,0
7282,0
7283,0
7284,1
7285,0
7286,1
7287,0
7288,1
7289,0
7290,1
7291,0
7292,0
7293,1
7294,0
7295,1
7296,1
7297,1
7298,0
7299,1
7300,1
7301,0
7302,1
7303,1
7304,1
7305,1
7306,1
7307,0
7308,0
7309,1
7310,1
7311,1
7312,0
7313,0
7314,1
7315,1
7316,1
7317,0
7318,0
7319,0
7320,0
7321,1
7322,1
7323,1
7324,1
7325,1
7326,1
7327,0
7328,1
7329,1
7330,1
7331,1
7332,0
7333,1
7334,1
7335,1
7336,1
7337,1
7338,1
7339,1
7340,1
7341,0
7342,1
7343,0
7344,1
7345,1
7346,0
7347,1
7348,1
7349,1
7350,0
7351,0
7352,0
7353,1
7354,1
7355,0
7356,1
7357,1
7358,1
7359,0
7360,1
7361,0
7362,1
7363,1
7364,1
7365,1
7366,0
7367,1
7368,0
7369,1
7370,0
7371,1
7372,1
7373,1
7374,0
7375,1
7376,1
7377,1
7378,0
7379,1
7380,0
7381,0
7382,0
7383,1
7384,1
7385,0
7386,1
7387,1
7388,0
7389,0
7390,0
7391,0
7392,1
7393,1
7394,1
7395,0
7396,1
7397,1
7398,1
7399,1
7400,1
7401,0
7402,1
7403,1
7404,1
7405,0
7406,1
7407,0
7408,1
7409,1
7410,1
7411,1
7412,0
7413,1
7414,0
7415,1
7416,1
7417,1
7418,0
7419,0
7420,0
7421,1
7422,0
7423,1
7424,1
7425,0
7426,0
7427,0
7428,0
7429,1
7430,1
7431,0
7432,1
7433,1
7434,0
7435,0
7436,1
7437,0
7438,1
7439,0
7440,1
7441,1
7442,1
7443,1
7444,0
7445,1
7446,1
7447,1
7448,1
7449,1
7450,0
7451,1
7452,0
7453,0
7454,1
7455,0
7456,0
7457,0
7458,0
7459,1
7460,1
7461,0
7462,0
7463,1
7464,1
7465,1
7466,1
7467,1
7468,1
7469,0
7470,1
7471,0
7472,0
7473,0
7474,1
7475,0
7476,1
7477,1
7478,1
7479,1
7480,1
7481,0
7482,0
7483,1
7484,1
7485,1
7486,1
7487,1
7488,1
7489,1
7490,0
7491,1
7492,1
7493,1
7494,1
7495,0
7496,0
7497,0
7498,1
7499,1
7500,1
7501,1
7502,0
7503,1
7504,0
7505,1
7506,1
7507,0
7508,1
7509,1
7510,0
7511,0
7512,1
7513,0
7514,0
7515,1
7516,0
7517,0
7518,1
7519,1
7520,1
7521,0
7522,0
7523,0
7524,0
7525,1
7526,1
7527,1
7528,1
7529,1
7530,0
7531,1
7532,1
7533,0
7534,1
7535,1
7536,1
7537,1
7538,1
7539,1
7540,1
7541,1
7542,0
7543,1
7544,0
7545,0
7546,1
7547,1
7548,0
7549,0
7550,0
7551,0
7552,0
7553,1
7554,1
7555,1
7556,1
7557,0
7558,1
7559,1
7560,1
7561,0
7562,1
7563,1
7564,0
7565,1
7566,0
7567,0
7568,0
7569,0
7570,0
7571,0
7572,1
7573,0
7574,1
7575,1
7576,0
7577,0
7578,1
7579,1
7580,1
7581,1
7582,1
7583,1
7584,0
7585,1
7586,0
7587,0
7588,0
7589,1
7590,1
7591,1
7592,1
7593,0
7594,0
7595,1
7596,1
7597,0
7598,1
7599,1
7600,1
7601,1
7602,0
7603,1
7604,1
7605,1
7606,1
7607,1
7608,1
7609,1
7610,1
7611,1
7612,1
7613,0
7614,1
7615,1
7616,1
7617,0
7618,0
7619,1
7620,1
7621,1
7622,1
7623,1
7624,1
7625,1
7626,1
7627,1
7628,1
7629,0
7630,1
7631,0
7632,0
7633,0
7634,0
7635,0
7636,0
7637,1
7638,1
7639,1
7640,1
7641,1
7642,0
7643,1
7644,0
7645,0
7646,0
7647,0
7648,1
7649,1
7650,1
7651,1
7652,0
7653,1
7654,1
7655,1
7656,0
7657,1
7658,1
7659,1
7660,1
7661,1
7662,0
7663,0
7664,0
7665,0
7666,0
7667,1
7668,1
7669,1
7670,1
7671,0
7672,0
7673,0
7674,1
7675,0
7676,1
7677,0
7678,1
7679,1
7680,1
7681,0
7682,0
7683,1
7684,1
7685,1
7686,0
7687,0
7688,1
7689,1
7690,1
7691,1
7692,1
7693,1
7694,0
7695,1
7696,0
7697,1
7698,1
7699,1
7700,1
7701,1
7702,1
7703,0
7704,1
7705,0
7706,0
7707,1
7708,0
7709,1
7710,0
7711,0
7712,1
7713,0
7714,0
7715,1
7716,1
7717,1
7718,1
7719,1
7720,0
7721,1
7722,1
7723,1
7724,1
7725,1
7726,1
7727,1
7728,1
7729,1
7730,0
7731,1
7732,0
7733,1
7734,1
7735,0
7736,0
7737,1
7738,0
7739,1
7740,0
7741,0
7742,1
7743,1
7744,1
7745,1
7746,1
7747,1
7748,0
7749,1
7750,0
7751,0
7752,0
7753,0
7754,1
7755,1
7756,1
7757,0
7758,0
7759,1
7760,0
7761,1
7762,1
7763,1
7764,1
7765,0
7766,0
7767,0
7768,1
7769,1
7770,1
7771,0
7772,0
7773,1
7774,0
7775,1
7776,1
7777,1
7778,1
7779,1
7780,1
7781,1
7782,1
7783,1
7784,0
7785,1
7786,0
7787,0
7788,0
7789,0
7790,1
7791,1
7792,0
7793,0
7794,0
7795,0
7796,1
7797,1
7798,0
7799,0
7800,1
7801,1
7802,1
7803,1
7804,1
7805,1
7806,1
7807,1
7808,0
7809,1
7810,0
7811,1
7812,0
7813,0
7814,0
7815,0
7816,1
7817,1
7818,1
7819,1
7820,1
7821,1
7822,1
7823,1
7824,1
7825,1
7826,1
7827,0
7828,0
7829,1
7830,1
7831,1
7832,1
7833,0
7834,0
7835,1
7836,1
7837,1
7838,0
7839,0
7840,0
7841,1
7842,0
7843,1
7844,0
7845,0
7846,1
7847,1
7848,1
7849,1
7850,1
7851,1
7852,0
7853,0
7854,1
7855,1
7856,1
7857,1
7858,0
7859,1
7860,0
7861,0
7862,0
7863,1
7864,1
7865,0
7866,1
7867,1
7868,0
7869,1
7870,1
7871,1
7872,0
7873,0
7874,0
7875,0
7876,1
7877,1
7878,1
7879,1
7880,0
7881,1
7882,0
7883,0
7884,1
7885,0
7886,1
7887,0
7888,0
7889,0
7890,1
7891,1
7892,1
7893,1
7894,0
7895,0
7896,0
7897,1
7898,1
7899,1
7900,1
7901,1
7902,0
7903,1
7904,0
7905,0
7906,0
7907,1
7908,0
7909,1
7910,0
7911,1
7912,1
7913,0
7914,1
7915,1
7916,1
7917,0
7918,1
7919,0
7920,0
7921,1
7922,0
7923,1
7924,0
7925,1
7926,0
7927,1
7928,1
7929,1
7930,1
7931,0
7932,0
7933,1
7934,1
7935,1
7936,1
7937,1
7938,0
7939,0
7940,0
7941,1
7942,0
7943,1
7944,1
7945,1
7946,1
7947,1
7948,1
7949,0
7950,1
7951,0
7952,0
7953,1
7954,1
7955,1
7956,1
7957,0
7958,0
7959,1
7960,1
7961,0
7962,0
7963,1
7964,1
7965,0
7966,0
7967,0
7968,1
7969,0
7970,0
7971,1
7972,1
7973,1
7974,1
7975,0
7976,1
7977,1
7978,1
7979,0
7980,0
7981,1
7982,1
7983,1
7984,1
7985,1
7986,1
7987,1
7988,0
7989,1
7990,1
7991,1
7992,0
7993,0
7994,0
7995,0
7996,1
7997,1
7998,0
7999,1
8000,1
8001,1
8002,1
8003,1
8004,1
8005,1
8006,0
8007,1
8008,1
8009,0
8010,0
8011,1
8012,1
8013,0
8014,0
8015,1
8016,1
8017,1
8018,1
8019,1
8020,1
8021,0
8022,1
8023,1
8024,1
8025,1
8026,1
8027,1
8028,0
8029,0
8030,1
8031,1
8032,0
8033,1
8034,1
8035,1
8036,1
8037,0
8038,0
8039,0
8040,1
8041,0
8042,1
8043,0
8044,1
8045,0
8046,1
8047,1
8048,1
8049,1
8050,0
8051,0
8052,1
8053,1
8054,1
8055,1
8056,1
8057,0
8058,1
8059,1
8060,1
8061,0
8062,1
8063,1
8064,1
8065,0
8066,1
8067,0
8068,0
8069,0
8070,0
8071,1
8072,1
8073,1
8074,0
8075,1
8076,1
8077,1
8078,1
8079,0
8080,1
8081,1
8082,1
8083,1
8084,1
8085,0
8086,1
8087,0
8088,1
8089,0
8090,0
8091,0
8092,1
8093,0
8094,0
8095,1
8096,1
8097,1
8098,1
8099,0
8100,1
8101,0
8102,0
8103,1
8104,0
8105,0
8106,1
8107,1
8108,1
8109,1
8110,0
8111,0
8112,0
8113,0
8114,1
8115,1
8116,0
8117,0
8118,0
8119,0
8120,1
8121,1
8122,1
8123,0
8124,1
8125,1
8126,0
8127,1
8128,1
8129,1
8130,0
8131,0
8132,0
8133,0
8134,1
8135,1
8136,1
8137,0
8138,1
8139,0
8140,1
8141,1
8142,1
8143,0
8144,0
8145,0
8146,1
8147,1
8148,0
8149,1
8150,1
8151,0
8152,0
8153,1
8154,0
8155,1
8156,0
8157,1
8158,1
8159,1
8160,0
8161,0
8162,1
8163,0
8164,1
8165,1
8166,0
8167,1
8168,0
8169,1
8170,1
8171,1
8172,0
8173,0
8174,1
8175,1
8176,1
8177,1
8178,1
8179,1
8180,1
8181,1
8182,0
8183,1
8184,1
8185,0
8186,0
8187,0
8188,0
8189,0
8190,1
8191,1
8192,1
8193,0
8194,1
8195,1
8196,1
8197,1
8198,1
8199,1
8200,0
8201,0
8202,1
8203,1
8204,1
8205,0
8206,0
8207,1
8208,0
8209,0
8210,1
8211,0
8212,1
8213,0
8214,1
8215,1
8216,1
8217,1
8218,0
8219,1
8220,1
8221,0
8222,1
8223,1
8224,1
8225,0
8226,0
8227,1
8228,0
8229,1
8230,1
8231,1
8232,1
8233,1
8234,1
8235,0
8236,1
8237,1
8238,0
8239,1
8240,1
8241,1
8242,1
8243,0
8244,1
8245,1
8246,1
8247,1
8248,1
8249,1
8250,1
8251,1
8252,0
8253,0
8254,0
8255,1
8256,1
8257,1
8258,0
8259,1
8260,0
8261,1
8262,0
8263,1
8264,0
8265,1
8266,1
8267,1
8268,0
8269,1
8270,1
8271,1
8272,1
8273,0
8274,1
8275,0
8276,0
8277,0
8278,1
8279,1
8280,0
8281,1
8282,1
8283,1
8284,1
8285,0
8286,0
8287,0
8288,0
8289,0
8290,0
8291,0
8292,1
8293,0
8294,1
8295,0
8296,0
8297,1
8298,0
8299,0
8300,0
8301,0
8302,1
8303,1
8304,0
8305,1
8306,0
8307,1
8308,1
8309,1
8310,1
8311,1
8312,0
8313,0
8314,1
8315,0
8316,1
8317,0
8318,1
8319,1
8320,1
8321,0
8322,1
8323,1
8324,1
8325,0
8326,1
8327,1
8328,1
8329,0
8330,0
8331,1
8332,1
8333,0
8334,1
8335,1
8336,1
8337,0
8338,1
8339,1
8340,1
8341,0
8342,0
8343,1
8344,0
8345,1
8346,1
8347,1
8348,1
8349,1
8350,1
8351,1
8352,0
8353,1
8354,0
8355,0
8356,0
8357,1
8358,1
8359,1
8360,1
8361,1
8362,1
8363,1
8364,1
8365,0
8366,1
8367,0
8368,1
8369,1
8370,0
8371,0
8372,0
8373,1
8374,1
8375,0
8376,1
8377,1
8378,1
8379,1
8380,1
8381,1
8382,1
8383,1
8384,0
8385,0
8386,1
8387,1
8388,0
8389,1
8390,0
8391,1
8392,1
8393,1
8394,0
8395,1
8396,1
8397,0
8398,0
8399,0
8400,1
8401,1
8402,0
8403,1
8404,1
8405,1
8406,1
8407,1
8408,1
8409,1
8410,0
8411,0
8412,0
8413,0
8414,1
8415,0
8416,1
8417,1
8418,1
8419,1
8420,1
8421,1
8422,1
8423,1
8424,1
8425,1
8426,0
8427,0
8428,1
8429,1
8430,1
8431,1
8432,0
8433,1
8434,0
8435,1
8436,0
8437,1
8438,0
8439,1
8440,0
8441,0
8442,0
8443,0
8444,0
8445,1
8446,1
8447,1
8448,1
8449,1
8450,1
8451,0
8452,0
8453,1
8454,0
8455,1
8456,0
8457,0
8458,1
8459,1
8460,0
8461,1
8462,1
8463,0
8464,1
8465,1
8466,1
8467,1
8468,1
8469,1
8470,0
8471,0
8472,0
8473,1
8474,1
8475,1
8476,1
8477,1
8478,1
8479,1
8480,0
8481,1
8482,1
8483,1
8484,0
8485,1
8486,1
8487,1
8488,1
8489,1
8490,1
8491,1
8492,1
8493,0
8494,1
8495,1
8496,1
8497,0
8498,1
8499,0
8500,1
8501,0
8502,0
8503,1
8504,0
8505,1
8506,0
8507,1
8508,1
8509,0
8510,1
8511,0
8512,0
8513,0
8514,0
8515,0
8516,0
8517,1
8518,0
8519,1
8520,0
8521,1
8522,0
8523,1
8524,0
8525,0
8526,0
8527,1
8528,1
8529,1
8530,1
8531,0
8532,1
8533,1
8534,1
8535,0
8536,1
8537,1
8538,1
8539,1
8540,1
8541,1
8542,0
8543,1
8544,0
8545,0
8546,0
8547,0
8548,1
8549,0
8550,1
8551,0
8552,1
8553,1
8554,1
8555,1
8556,1
8557,1
8558,0
8559,1
8560,0
8561,1
8562,0
8563,1
8564,0
8565,0
8566,0
8567,1
8568,0
8569,0
8570,1
8571,1
8572,0
8573,0
8574,1
8575,0
8576,0
8577,0
8578,1
8579,0
8580,1
8581,0
8582,1
8583,1
8584,0
8585,0
8586,1
8587,1
8588,1
8589,1
8590,0
8591,0
8592,1
